name,astd_pts,avg_dist,fg2_dunk,fg2_pct,fg3_pct_corner,fg3_per_g,fg_pct,ft_per_g,fta_per_fga_pct,own_shots_blk,pts_per_g,stl_per_g,trb_per_g,ts_pct,usg_pct,block_rate,versatility,finish_through_contact,shot_distribution,charge_draw_rate,assist_turnover_ratio,shot_selection,iso_effectiveness,off_def_rebound,efficient_shot_taker,ft_pct,net_offensive_bpm
Enes Kanter,-0.49229067408316396,-1.8838138357966459,-0.2446694784424865,0.747834589276783,5.133281502001275,-1.508873798469597,1.3852324425423452,0.6377452687846764,0.31926521474593816,1.6034522325313147,0.8963801591856703,-0.9289994367311052,2.4411817316069513,0.8073056549642255,0.7388413328181836,-0.6227987226500752,-0.6119184217307748,1.1379607977529802,1.3610726795056447,-0.7448736428742194,0.01723013845987313,-1.861875206798974,0.09230881424329869,2.2171372488468717,-1.5187107200779406,0.787,0.7423456190725873
James Harden,1.877648004763833,0.6595835450106518,-0.5271501439400329,0.20837177138434324,0.0036539972537804792,3.110797354642264,-0.2835492653203524,4.921364273006821,1.714893505068839,1.9931266259981941,4.113627814787748,2.040512486058301,-0.1030925835759359,1.2725144186239665,4.046230194465627,0.735338619573533,1.0150312429632187,-0.3564464894498889,0.38475124903039587,-0.1191239445389582,-0.8307906103903214,0.1534711694754077,0.8971474126849268,-0.9559046827645081,-0.0938930822309693,0.879,3.6207036396530405
Iman Shumpert,-0.39443805459188086,1.4204289153376213,-0.8035769782735926,-1.5686822169672212,0.12350510717778747,0.6365552592153039,-1.3440834348031891,-1.0981462001845756,-1.3017440417160653,-1.19720285833368,-0.9752318563719511,0.9462424294611711,-0.723730432581222,-1.2015503699301082,-0.8958451160420474,-0.2989123294411706,0.30998777251346127,-0.9028172288438955,0.8405737261103668,2.034732181667626,-0.2143438988194063,0.5737556517694054,0.03062523368366685,-0.8145533948597784,1.3482659924238298,0.8,-0.4912363897476068
Eric Gordon,-0.6345086820741408,1.0726138889024357,-0.6908898740082261,-0.28349138610582153,0.12350510717778747,2.032654397538414,-0.7982202593340825,-0.29857157515438076,-0.7729656211589411,1.1973640366205227,0.5291709119989197,-1.0585532032229794,-1.3708608531652087,-0.14425772524888103,0.5297535312197819,-0.3550854470018854,1.1889964508904158,-0.038909063082613056,1.2232928584541767,-0.9937353743953392,-0.3523692944118006,-0.022038851481052484,0.2501811984324112,-0.8280375637717429,0.04401981418222553,0.7829999999999999,1.1909208950072034
Nene,-0.7770898738640317,-1.209922222078473,0.13102609280543198,0.25597143178661735,0.0,-1.6581047486403455,0.8861575392563058,-0.37268342958145845,1.3334795623718971,-0.38552444993211726,-1.2565688582608245,-0.022469703439135753,0.40113457324128626,-0.0808201665680049,-1.428068611019797,-0.2114826127478435,-1.2775841311078235,0.32544477871060645,-0.5623092260008933,-0.2613665307960858,1.7053300013467414,-0.9756016152939803,0.8086728725868794,0.6006422376149555,-1.44153422974009,0.66,-1.4257682146113901
P.J. Tucker,-1.075255146057518,1.20304452381563,-0.7862279220803001,-1.0450859525422072,0.283306587076463,0.26618908250877743,-1.0009694387940358,-1.3627900096476946,-1.197722057344172,-1.5203342548307217,-1.7407089428162217,1.3786914402384391,-0.21559974440345744,-0.18654943103612787,-1.8462442142166002,-0.4390358310470187,-0.17120856780277113,-1.900780109981928,2.124230205317603,0.7362611984048586,-0.44231059899617514,-0.41419320328560366,0.09913219464288141,0.3441657564160662,3.4971633479293023,0.695,-0.7529053007094662
Chris Paul,3.002786635170311,0.9856601322936387,-0.8332004124317923,-0.569089348519467,-0.10021696468035891,0.8555040682981968,-0.6422593520571945,0.6345257655790982,0.26725422255999104,-1.2709700523427416,0.3496113354417854,2.7537776047675204,-0.5135604841781015,0.0883466565809918,0.6247934410372371,-0.4008647029821451,-1.2775841311078235,2.233637540447064,-0.1452169565466656,-0.7586112380215406,0.19497806652563465,0.9218206180742983,1.3283168295498993,-0.8539686578332129,0.03273363738988923,0.862,1.1161583490181008
Gerald Green,-1.2311464751674668,1.6378133068596126,-0.5353571945886578,0.5098362872654125,0.443108066975139,2.1428518782334187,-0.9385850758832807,-0.7321692833236014,-1.1543795638558831,-1.1921811732127945,0.10511525911841234,-0.5488988359883729,-0.7440318040763316,-0.017382607887131144,0.05455398213250542,-0.19015351761128843,1.239825112382334,0.9643391294143585,2.2909148943553013,-0.775838077661286,-1.8112669847258682,-0.2859158207367882,-0.8585130150056395,-0.6193539972770565,3.3271659561794866,0.838,0.7797268920671387
Clint Capela,-0.92714175647864,-2.383797936297226,3.8485930234021297,2.1123581874753055,0.0,-1.6581047486403455,2.9292454245835353,0.14623444606637845,0.9173916248843244,0.7820427317024305,0.39955344627011147,-0.8917996686351596,2.1872317618414523,2.160640240156197,-0.19254978339287845,3.2073867017333675,-1.2775841311078235,0.20941621120307247,2.4549662703132804,-0.6163273733440605,0.2555762791992027,-2.4694751228095684,-1.3302284016301085,1.597468429538917,-1.0914901250357647,0.636,-0.005279840818439385
Gary Clark,-1.1740261246425965,2.2030127248167903,-0.6963133422655093,2.810486540041992,-1.4265692478393683,0.6632655873490734,-2.0147153360938064,-1.5314844466183506,-1.7785114700872426,-1.6288316998691497,-1.613264959841226,0.0629943791607808,-0.06628824013166111,-1.6033215749089753,-1.5801324667277252,1.0520461902666347,0.7378623051697596,5.084960057984298,3.978697918820942,1.8524512196240563,0.12084928315991013,-0.20207930369273877,0.9397057346860642,-0.0601890562848842,1.6211947628850825,1.0,-1.0145742116713257
Danuel House,-0.9634804041309968,1.0726138889024357,-0.205812992783057,1.2714308537017962,0.2992867350663311,1.1095051041279147,0.1219490935995552,-0.3239498401453791,0.26725422255999104,-1.4762518773989586,-0.5122834993495676,-0.9716828359806369,-0.5172930319193516,1.9068900054327018,-0.9718770438960117,-0.7797129181536155,1.3408177214532875,-1.084265025414447,1.9091427603506683,-0.7626724692125951,-0.6390326259163073,-0.9080217492783114,-3.1092030707952496,-0.5141819080622279,2.612795639434698,0.789,0.6675830730834847
Austin Rivers,-0.18244139222418304,0.6595835450106518,-0.78993383847884,0.11317245057979505,-0.1960978526195645,0.2589819895082192,-0.8450085315171479,-1.070062514033585,-0.73829162636831,-0.8752490138841879,-1.0548383614066876,-0.7484342702429194,-1.264189706987842,-1.1169669583556099,-0.8958451160420474,-0.7417662266883097,-0.17706756987203504,0.6684434776287511,0.6800520691784121,0.3521300681722696,1.186707015104438,0.46141102026631653,0.7257596573581355,-0.7718535266385581,0.19052933492783627,0.526,-0.08004238680754204
Kenneth Faried,-1.1895158269590413,-1.840336957492248,2.5415923558984925,1.6204950299851397,0.1394852551676551,-1.2869211669973672,2.009076071649897,0.4463400832834894,1.064756102744506,0.7720063375909588,0.657906497670915,-0.4939320981876588,1.8090417602219602,1.399389535985714,0.206617837840434,0.9639067928947668,-0.4864687584916095,-0.6055516897815031,1.3471700202941308,0.3429969950571279,-1.895511698849634,-1.9771181633622819,-0.17476677272657604,2.2223445498494603,-0.6413537623692379,0.6459999999999999,0.40591416212162534
Rudy Gobert,-0.5962143156435089,-2.427274814601624,4.3763167130699046,2.445555810291224,0.0,-1.6581047486403455,3.256763329865,1.5225214453315474,4.176747135203645,0.16718864050138893,0.4449553652049539,-0.5134850459235607,2.5064498523421936,2.6681407096031893,-0.2685817112468424,3.3057682568974873,-1.2775841311078235,-0.34742919064533834,2.98198122688139,0.6395433287342358,1.0676863609532041,-2.6169549704808865,-0.9996828161760637,0.8649747551748909,-0.9040188053614817,0.636,-1.0519554846658767
Ricky Rubio,2.106235625276765,0.2682916402710676,-0.8332004124317923,-0.9657531852050845,0.09953488519298608,-0.08556355329267491,-0.8762007129725263,0.8917975360750472,0.5273091834897243,-0.5132246605619668,0.10322049150184047,1.362186279974025,-0.6832663706866055,-0.7574874591639917,0.662809404964219,-1.1684479946974407,-1.2775841311078235,-0.6424790859383217,-1.1553464975947754,0.676579544176824,-0.3527669370231777,1.6437585895911317,0.34511906844662016,-0.8062889042363166,0.40124080871145623,0.855,-0.3417112977694014
Jae Crowder,-0.6041921825777556,1.1595676455112318,-0.3875906563180058,0.19250521791691855,-0.044286446715821874,1.3099942233904054,-0.9541811666109703,-0.055291406494363815,-0.03614323185803071,-0.8087767046496963,-0.0194509790289302,-0.13174389023201774,-0.1287605574171468,-0.3768621070787515,-0.021477945721458537,-0.16067721012261865,0.9674248983484937,-0.13515347412233256,1.3129311511243766,0.16988696514489365,-0.6254427788662067,0.12490779884076976,-1.411113744211377,-0.589597991547983,1.4623526274690115,0.721,-0.04266111381299072
Donovan Mitchell,0.5751237848816168,0.07264568790127537,-0.3097048444421445,-0.7436214366611387,0.07556466320818513,0.9456874976623254,-0.43951017259723946,1.3390428691262108,0.06787875251386262,1.7704768898770298,2.0179903963124244,0.9201712313498517,-0.7682538314314848,-0.39800795997237376,2.3545197997149234,-0.2712081303335011,0.47906000708593427,-0.4875575064911569,-1.0522993348253649,-0.641506954879723,-0.7703099341236829,1.166560188046467,0.8815048030938029,-0.2866277513974166,-0.35443004720006677,0.8059999999999999,0.48067670811072805
Kyle Korver,-0.6823678860987932,1.985628333294799,-0.8332004124317923,-0.7594879901285625,1.0024132466205045,2.1703332400333024,-0.68904762424026,-0.542447068606817,-0.8683191068331767,-0.7005047167018899,0.06557597975988422,-0.8822562726314879,-0.7825850276405895,0.5535554202407328,-0.13552583750240516,-0.5170571811600838,2.237751568920945,1.093108533432169,1.9160870670179972,-0.08565165026925209,-1.1166227476964898,-0.49920467364626175,-4.7192335960533995,-1.5482147670243838,1.9279192075732827,0.8220000000000001,0.6675830730834847
